code_type,code,canonical_icao,name
ICAO,KMMV,KMMV,Mc Minnville Municipal Airport - Mackminnville - United States
ICAO,KWRB,KWRB,Robins Air Force Base - Macon - United States
IATA,WRB,KWRB,Robins Air Force Base - Macon - United States
ICAO,VTBS,VTBS,Suvarnabhumi Airport - Bangkok - Thailand
IATA,BKK,VTBS,Suvarnabhumi Airport - Bangkok - Thailand
ICAO,WAMH,WAMH,Naha Airport - Naha - Indonesia
IATA,NAH,WAMH,Naha Airport - Naha - Indonesia
ICAO,WAWM,WAWM,Andi Jemma Airport - Masamba - Indonesia
IATA,MXB,WAWM,Andi Jemma Airport - Masamba - Indonesia
ICAO,WAWS,WAWS,Soroako Airport - Soroako - Indonesia
IATA,SQR,WAWS,Soroako Airport - Soroako - Indonesia
ICAO,WAWT,WAWT,Pongtiku Airport - Makale - Indonesia
IATA,TTR,WAWT,Pongtiku Airport - Makale - Indonesia
ICAO,WAWW,WAWW,Wolter Monginsidi Airport - Kendari - Indonesia
IATA,KDI,WAWW,Wolter Monginsidi Airport - Kendari - Indonesia
ICAO,WITB,WITB,Maimun Saleh Airport - Sabang - Indonesia
IATA,SBG,WITB,Maimun Saleh Airport - Sabang - Indonesia
ICAO,WICM,WICM,Cibeureum Airport - Tasikmalaya - Indonesia
IATA,TSY,WICM,Cibeureum Airport - Tasikmalaya - Indonesia
ICAO,WARI,WARI,Iswahyudi Airport - Madiun - Indonesia
ICAO,WARA,WARA,Abdul Rachman Saleh Airport - Malang - Indonesia
IATA,MLG,WARA,Abdul Rachman Saleh Airport - Malang - Indonesia
ICAO,WICB,WICB,Budiarto Airport - Tangerang - Indonesia
ICAO,WICC,WICC,Husein Sastranegara International Airport - Bandung - Indonesia
IATA,BDO,WICC,Husein Sastranegara International Airport - Bandung - Indonesia
ICAO,WICD,WICD,Penggung Airport - Cirebon - Indonesia
IATA,CBN,WICD,Penggung Airport - Cirebon - Indonesia
ICAO,WARJ,WARJ,Adi Sutjipto International Airport - Yogyakarta - Indonesia
IATA,JOG,WARJ,Adi Sutjipto International Airport - Yogyakarta - Indonesia
ICAO,WIHL,WIHL,Tunggul Wulung Airport - Cilacap - Indonesia
IATA,CXP,WIHL,Tunggul Wulung Airport - Cilacap - Indonesia
ICAO,WIHP,WIHP,Pondok Cabe Air Base - Jakarta - Indonesia
IATA,PCB,WIHP,Pondok Cabe Air Base - Jakarta - Indonesia
ICAO,WARS,WARS,Achmad Yani Airport - Semarang - Indonesia
IATA,SRG,WARS,Achmad Yani Airport - Semarang - Indonesia
ICAO,WIDD,WIDD,Hang Nadim International Airport - Batam - Indonesia
IATA,BTH,WIDD,Hang Nadim International Airport - Batam - Indonesia
ICAO,WIOD,WIOD,Buluh Tumbang (H A S Hanandjoeddin) Airport - Tanjung Pandan - Indonesia
IATA,TJQ,WIOD,Buluh Tumbang (H A S Hanandjoeddin) Airport - Tanjung Pandan - Indonesia
ICAO,WIPK,WIPK,Pangkal Pinang (Depati Amir) Airport - Pangkal Pinang - Indonesia
IATA,PGK,WIPK,Pangkal Pinang (Depati Amir) Airport - Pangkal Pinang - Indonesia
ICAO,WIDN,WIDN,Raja Haji Fisabilillah International Airport - Tanjung Pinang - Indonesia
IATA,TNJ,WIDN,Raja Haji Fisabilillah International Airport - Tanjung Pinang - Indonesia
ICAO,WIDS,WIDS,Dabo Airport - Singkep - Indonesia
IATA,SIQ,WIDS,Dabo Airport - Singkep - Indonesia
ICAO,WAOO,WAOO,Syamsudin Noor Airport - Banjarmasin - Indonesia
IATA,BDJ,WAOO,Syamsudin Noor Airport - Banjarmasin - Indonesia
ICAO,WAOC,WAOC,Batu Licin Airport - Batu Licin - Indonesia
IATA,BTW,WAOC,Batu Licin Airport - Batu Licin - Indonesia
ICAO,WAOI,WAOI,Iskandar Airport - Pangkalan Bun - Indonesia
IATA,PKN,WAOI,Iskandar Airport - Pangkalan Bun - Indonesia
ICAO,WAOP,WAOP,Tjilik Riwut Airport - Palangkaraya - Indonesia
IATA,PKY,WAOP,Tjilik Riwut Airport - Palangkaraya - Indonesia
ICAO,WATC,WATC,Maumere(Wai Oti) Airport - Maumere - Indonesia
IATA,MOF,WATC,Maumere(Wai Oti) Airport - Maumere - Indonesia
ICAO,WATE,WATE,Ende (H Hasan Aroeboesman) Airport - Ende - Indonesia
IATA,ENE,WATE,Ende (H Hasan Aroeboesman) Airport - Ende - Indonesia
ICAO,WATG,WATG,Frans Sales Lega Airport - Ruteng - Indonesia
IATA,RTG,WATG,Frans Sales Lega Airport - Ruteng - Indonesia
ICAO,WATT,WATT,El Tari Airport - Kupang - Indonesia
IATA,KOE,WATT,El Tari Airport - Kupang - Indonesia
ICAO,WATO,WATO,Komodo Airport - Labuhan Bajo - Indonesia
IATA,LBJ,WATO,Komodo Airport - Labuhan Bajo - Indonesia
ICAO,WALL,WALL,Sultan Aji Muhamad Sulaiman Airport - Balikpapan - Indonesia
IATA,BPN,WALL,Sultan Aji Muhamad Sulaiman Airport - Balikpapan - Indonesia
ICAO,WALR,WALR,Juwata Airport - Taraken - Indonesia
IATA,TRK,WALR,Juwata Airport - Taraken - Indonesia
ICAO,WALS,WALS,Temindung Airport - Samarinda - Indonesia
IATA,SRI,WALS,Temindung Airport - Samarinda - Indonesia
ICAO,WALT,WALT,Tanjung Santan Airport - Tanjung Santan - Indonesia
IATA,TSX,WALT,Tanjung Santan Airport - Tanjung Santan - Indonesia
ICAO,WADA,WADA,Selaparang Airport - Mataram - Indonesia
IATA,AMI,WADA,Selaparang Airport - Mataram - Indonesia
ICAO,WADB,WADB,Muhammad Salahuddin Airport - Bima - Indonesia
IATA,BMU,WADB,Muhammad Salahuddin Airport - Bima - Indonesia
ICAO,WADW,WADW,Umbu Mehang Kunda Airport - Waingapu - Indonesia
IATA,WGP,WADW,Umbu Mehang Kunda Airport - Waingapu - Indonesia
ICAO,WARR,WARR,Juanda International Airport - Surabaya - Indonesia
IATA,SUB,WARR,Juanda International Airport - Surabaya - Indonesia
ICAO,WARQ,WARQ,Adi Sumarmo Wiryokusumo Airport - Solo City - Indonesia
IATA,SOC,WARQ,Adi Sumarmo Wiryokusumo Airport - Solo City - Indonesia
ICAO,RKSI,RKSI,Incheon International Airport - Seoul - South Korea
IATA,ICN,RKSI,Incheon International Airport - Seoul - South Korea
ICAO,VTCC,VTCC,Chiang Mai International Airport - Chiang Mai - Thailand
IATA,CNX,VTCC,Chiang Mai International Airport - Chiang Mai - Thailand
ICAO,VTCT,VTCT,Chiang Rai International Airport - Chiang Rai - Thailand
IATA,CEI,VTCT,Chiang Rai International Airport - Chiang Rai - Thailand
ICAO,VTSF,VTSF,Nakhon Si Thammarat Airport - Nakhon Si Thammarat - Thailand
IATA,NST,VTSF,Nakhon Si Thammarat Airport - Nakhon Si Thammarat - Thailand
ICAO,VTUQ,VTUQ,Nakhon Ratchasima Airport - Nakhon Ratchasima - Thailand
IATA,NAK,VTUQ,Nakhon Ratchasima Airport - Nakhon Ratchasima - Thailand
ICAO,VTUW,VTUW,Nakhon Phanom Airport - Nakhon Phanom - Thailand
IATA,KOP,VTUW,Nakhon Phanom Airport - Nakhon Phanom - Thailand
ICAO,VTUU,VTUU,Ubon Ratchathani Airport - Ubon Ratchathani - Thailand
IATA,UBP,VTUU,Ubon Ratchathani Airport - Ubon Ratchathani - Thailand
ICAO,VTUK,VTUK,Khon Kaen Airport - Khon Kaen - Thailand
IATA,KKC,VTUK,Khon Kaen Airport - Khon Kaen - Thailand
ICAO,VTPO,VTPO,Sukhothai Airport - Sukhothai - Thailand
IATA,THS,VTPO,Sukhothai Airport - Sukhothai - Thailand
ICAO,WADD,WADD,Ngurah Rai (Bali) International Airport - Denpasar - Indonesia
IATA,DPS,WADD,Ngurah Rai (Bali) International Airport - Denpasar - Indonesia
ICAO,LGAV,LGAV,Eleftherios Venizelos International Airport - Athens - Greece
IATA,ATH,LGAV,Eleftherios Venizelos International Airport - Athens - Greece
ICAO,RJGG,RJGG,Chubu Centrair International Airport - Nagoya - Japan
IATA,NGO,RJGG,Chubu Centrair International Airport - Nagoya - Japan
ICAO,RJBE,RJBE,Kobe Airport - Kobe - Japan
IATA,UKB,RJBE,Kobe Airport - Kobe - Japan
ICAO,KPUW,KPUW,Pullman Moscow Regional Airport - Pullman - United States
IATA,PUW,KPUW,Pullman Moscow Regional Airport - Pullman - United States
ICAO,KLWS,KLWS,Lewiston Nez Perce County Airport - Lewiston - United States
IATA,LWS,KLWS,Lewiston Nez Perce County Airport - Lewiston - United States
ICAO,KELM,KELM,Elmira Corning Regional Airport - Elmira - United States
IATA,ELM,KELM,Elmira Corning Regional Airport - Elmira - United States
ICAO,KITH,KITH,Ithaca Tompkins Regional Airport - Ithaca - United States
IATA,ITH,KITH,Ithaca Tompkins Regional Airport - Ithaca - United States
ICAO,KMRY,KMRY,Monterey Peninsula Airport - Monterey - United States
IATA,MRY,KMRY,Monterey Peninsula Airport - Monterey - United States
ICAO,KSBA,KSBA,Santa Barbara Municipal Airport - Santa Barbara - United States
IATA,SBA,KSBA,Santa Barbara Municipal Airport - Santa Barbara - United States
ICAO,KDAB,KDAB,Daytona Beach International Airport - Daytona Beach - United States
IATA,DAB,KDAB,Daytona Beach International Airport - Daytona Beach - United States
ICAO,EVLA,EVLA,LiepÄja International Airport - Liepaja - Latvia
IATA,LPX,EVLA,LiepÄja International Airport - Liepaja - Latvia
ICAO,EVRA,EVRA,Riga International Airport - Riga - Latvia
IATA,RIX,EVRA,Riga International Airport - Riga - Latvia
ICAO,EYSA,EYSA,Å iauliai International Airport - Siauliai - Lithuania
IATA,SQQ,EYSA,Å iauliai International Airport - Siauliai - Lithuania
ICAO,EYSB,EYSB,Barysiai Airport - Barysiai - Lithuania
IATA,HLJ,EYSB,Barysiai Airport - Barysiai - Lithuania
ICAO,EYKA,EYKA,Kaunas International Airport - Kaunas - Lithuania
IATA,KUN,EYKA,Kaunas International Airport - Kaunas - Lithuania
ICAO,EYKS,EYKS,S. Darius and S. GirÄ—nas Airfield - Kaunas - Lithuania
ICAO,EYPA,EYPA,Palanga International Airport - Palanga - Lithuania
IATA,PLQ,EYPA,Palanga International Airport - Palanga - Lithuania
ICAO,EYVI,EYVI,Vilnius International Airport - Vilnius - Lithuania
IATA,VNO,EYVI,Vilnius International Airport - Vilnius - Lithuania
ICAO,EYPP,EYPP,PanevÄ—Å¾ys Air Base - Panevezys - Lithuania
IATA,PNV,EYPP,PanevÄ—Å¾ys Air Base - Panevezys - Lithuania
ICAO,UDYE,UDYE,Erebuni Airport - Yerevan - Armenia
ICAO,UDLS,UDLS,Stepanavan Airport - Stepanavan - Armenia
ICAO,UDYZ,UDYZ,Zvartnots International Airport - Yerevan - Armenia
IATA,EVN,UDYZ,Zvartnots International Airport - Yerevan - Armenia
ICAO,UDSG,UDSG,Gyumri Shirak Airport - Gyumri - Armenia
IATA,LWN,UDSG,Gyumri Shirak Airport - Gyumri - Armenia
ICAO,HHSB,HHSB,Assab International Airport - Assab - Eritrea
IATA,ASA,HHSB,Assab International Airport - Assab - Eritrea
ICAO,HHAS,HHAS,Asmara International Airport - Asmara - Eritrea
IATA,ASM,HHAS,Asmara International Airport - Asmara - Eritrea
ICAO,HHMS,HHMS,Massawa International Airport - Massawa - Eritrea
IATA,MSW,HHMS,Massawa International Airport - Massawa - Eritrea
ICAO,LVGZ,LVGZ,Yasser Arafat International Airport - Gaza - Palestine
IATA,GZA,LVGZ,Yasser Arafat International Airport - Gaza - Palestine
ICAO,UGSB,UGSB,Batumi International Airport - Batumi - Georgia
IATA,BUS,UGSB,Batumi International Airport - Batumi - Georgia
ICAO,UGKO,UGKO,Kopitnari Airport - Kutaisi - Georgia
IATA,KUT,UGKO,Kopitnari Airport - Kutaisi - Georgia
ICAO,UGTB,UGTB,Tbilisi International Airport - Tbilisi - Georgia
IATA,TBS,UGTB,Tbilisi International Airport - Tbilisi - Georgia
ICAO,OYRN,OYRN,Mukalla International Airport - Mukalla - Yemen
IATA,RIY,OYRN,Mukalla International Airport - Mukalla - Yemen
ICAO,OYTZ,OYTZ,Ta'izz International Airport - Taiz - Yemen
IATA,TAI,OYTZ,Ta'izz International Airport - Taiz - Yemen
ICAO,OYHD,OYHD,Hodeidah International Airport - Hodeidah - Yemen
IATA,HOD,OYHD,Hodeidah International Airport - Hodeidah - Yemen
ICAO,OYAA,OYAA,Aden International Airport - Aden - Yemen
IATA,ADE,OYAA,Aden International Airport - Aden - Yemen
ICAO,OYAT,OYAT,Ataq Airport - Ataq - Yemen
IATA,AXK,OYAT,Ataq Airport - Ataq - Yemen
ICAO,OYGD,OYGD,Al Ghaidah International Airport - Al Ghaidah Intl - Yemen
IATA,AAY,OYGD,Al Ghaidah International Airport - Al Ghaidah Intl - Yemen
ICAO,OYSN,OYSN,Sana'a International Airport - Sanaa - Yemen
IATA,SAH,OYSN,Sana'a International Airport - Sanaa - Yemen
ICAO,OYBN,OYBN,Beihan Airport - Beihan - Yemen
IATA,BHN,OYBN,Beihan Airport - Beihan - Yemen
ICAO,OYSQ,OYSQ,Socotra International Airport - Socotra - Yemen
IATA,SCT,OYSQ,Socotra International Airport - Socotra - Yemen
ICAO,OYBA,OYBA,Al Badie Airport - Al Badie - Yemen
ICAO,EDJA,EDJA,Memmingen Allgau Airport - Memmingen - Germany
IATA,FMM,EDJA,Memmingen Allgau Airport - Memmingen - Germany
ICAO,LTAZ,LTAZ,NevÅŸehir Kapadokya Airport - Nevsehir - Turkey
IATA,NAV,LTAZ,NevÅŸehir Kapadokya Airport - Nevsehir - Turkey
ICAO,SAEZ,SAEZ,Ministro Pistarini International Airport - Buenos Aires - Argentina
IATA,EZE,SAEZ,Ministro Pistarini International Airport - Buenos Aires - Argentina
ICAO,ORER,ORER,Erbil International Airport - Erbil - Iraq
IATA,EBL,ORER,Erbil International Airport - Erbil - Iraq
ICAO,YEML,YEML,Emerald Airport - Emerald - Australia
IATA,EMD,YEML,Emerald Airport - Emerald - Australia
ICAO,LGAT,LGAT,Athen Helenikon Airport - Athens - Greece
IATA,HEW,LGAT,Athen Helenikon Airport - Athens - Greece
ICAO,RJBB,RJBB,Kansai International Airport - Osaka - Japan
IATA,KIX,RJBB,Kansai International Airport - Osaka - Japan
ICAO,KJRB,KJRB,Downtown-Manhattan/Wall St Heliport - New York - United States
IATA,JRB,KJRB,Downtown-Manhattan/Wall St Heliport - New York - United States
ICAO,RPVT,RPVT,Tagbilaran Airport - Tagbilaran - Philippines
IATA,TAG,RPVT,Tagbilaran Airport - Tagbilaran - Philippines
ICAO,BGJN,BGJN,Ilulissat Airport - Ilulissat - Greenland
IATA,JAV,BGJN,Ilulissat Airport - Ilulissat - Greenland
ICAO,BGCH,BGCH,Qasigiannguit Heliport - Qasigiannguit - Greenland
IATA,JCH,BGCH,Qasigiannguit Heliport - Qasigiannguit - Greenland
ICAO,BGAA,BGAA,Aasiaat Airport - Aasiaat - Greenland
IATA,JEG,BGAA,Aasiaat Airport - Aasiaat - Greenland
ICAO,LEPA,LEPA,Palma De Mallorca Airport - Palma de Mallorca - Spain
IATA,PMI,LEPA,Palma De Mallorca Airport - Palma de Mallorca - Spain
ICAO,YPDN,YPDN,Darwin International Airport - Darwin - Australia
IATA,DRW,YPDN,Darwin International Airport - Darwin - Australia
ICAO,VTSB,VTSB,Surat Thani Airport - Surat Thani - Thailand
IATA,URT,VTSB,Surat Thani Airport - Surat Thani - Thailand
ICAO,PATK,PATK,Talkeetna Airport - Talkeetna - United States
IATA,TKA,PATK,Talkeetna Airport - Talkeetna - United States
ICAO,LMMG,LMMG,Xewkija Heliport - Gozo - Malta
IATA,GZM,LMMG,Xewkija Heliport - Gozo - Malta
ICAO,KHVN,KHVN,Tweed New Haven Airport - New Haven - United States
IATA,HVN,KHVN,Tweed New Haven Airport - New Haven - United States
ICAO,KAVL,KAVL,Asheville Regional Airport - Asheville - United States
IATA,AVL,KAVL,Asheville Regional Airport - Asheville - United States
ICAO,KGSO,KGSO,Piedmont Triad International Airport - Greensboro - United States
IATA,GSO,KGSO,Piedmont Triad International Airport - Greensboro - United States
ICAO,KFSD,KFSD,Joe Foss Field Airport - Sioux Falls - United States
IATA,FSD,KFSD,Joe Foss Field Airport - Sioux Falls - United States
ICAO,YAYE,YAYE,Ayers Rock Connellan Airport - Uluru - Australia
IATA,AYQ,YAYE,Ayers Rock Connellan Airport - Uluru - Australia
ICAO,KMHT,KMHT,Manchester-Boston Regional Airport - Manchester NH - United States
IATA,MHT,KMHT,Manchester-Boston Regional Airport - Manchester NH - United States
ICAO,KAPF,KAPF,Naples Municipal Airport - Naples - United States
IATA,APF,KAPF,Naples Municipal Airport - Naples - United States
ICAO,WMPR,WMPR,LTS Pulau Redang Airport - Redang - Malaysia
IATA,RDN,WMPR,LTS Pulau Redang Airport - Redang - Malaysia
ICAO,KSDF,KSDF,Louisville International Standiford Field - Louisville - United States
IATA,SDF,KSDF,Louisville International Standiford Field - Louisville - United States
ICAO,KCHO,KCHO,Charlottesville Albemarle Airport - Charlottesville VA - United States
IATA,CHO,KCHO,Charlottesville Albemarle Airport - Charlottesville VA - United States
ICAO,KROA,KROA,Roanokeâ€“Blacksburg Regional Airport - Roanoke VA - United States
IATA,ROA,KROA,Roanokeâ€“Blacksburg Regional Airport - Roanoke VA - United States
ICAO,KLEX,KLEX,Blue Grass Airport - Lexington KY - United States
IATA,LEX,KLEX,Blue Grass Airport - Lexington KY - United States
ICAO,KEVV,KEVV,Evansville Regional Airport - Evansville - United States
IATA,EVV,KEVV,Evansville Regional Airport - Evansville - United States
ICAO,KABQ,KABQ,Albuquerque International Sunport - Albuquerque - United States
IATA,ABQ,KABQ,Albuquerque International Sunport - Albuquerque - United States
ICAO,KBZN,KBZN,Gallatin Field - Bozeman - United States
IATA,BZN,KBZN,Gallatin Field - Bozeman - United States
ICAO,KBIL,KBIL,Billings Logan International Airport - Billings - United States
IATA,BIL,KBIL,Billings Logan International Airport - Billings - United States
ICAO,KBTM,KBTM,Bert Mooney Airport - Butte - United States
IATA,BTM,KBTM,Bert Mooney Airport - Butte - United States
ICAO,KTVC,KTVC,Cherry Capital Airport - Traverse City - United States
IATA,TVC,KTVC,Cherry Capital Airport - Traverse City - United States
ICAO,MGTK,MGTK,Mundo Maya International Airport - Flores - Guatemala
IATA,FRS,MGTK,Mundo Maya International Airport - Flores - Guatemala
ICAO,KBHB,KBHB,Hancock County-Bar Harbor Airport - Bar Harbor - United States
IATA,BHB,KBHB,Hancock County-Bar Harbor Airport - Bar Harbor - United States
ICAO,KRKD,KRKD,Knox County Regional Airport - Rockland - United States
IATA,RKD,KRKD,Knox County Regional Airport - Rockland - United States
